Gamma,Max index
0.8555899177314228,5
0.8983788364900432,5
0.9044791492483801,5
0.90444885249167,5
0.9112778292603653,9
0.8782478416006155,9
0.7569854825160359,9
0.9289575826269547,0
0.8562208215312798,9
0.8341442521050975,9
0.8815375406424388,9
0.9089717298500982,9
0.9514191969823901,9
0.9716343020719572,9
0.9746986301282745,9
0.9810276256084915,9
0.9858918410546276,0
0.9833238785643362,9
0.9876344797078084,9
0.9900799886814716,9
0.9917218928379942,9
0.8479531228188483,9
0.9686398509705253,2
0.9412128744620247,1
0.9044034698662878,3
0.9211752047352052,3
0.9119962624100915,3
0.8726943406909565,9
0.8942283909938835,9
0.9049519038253019,9
0.9307972050815476,9
0.9485341817579425,9
0.9612734859641558,9
0.9751124360065336,9
0.9768463614074154,9
0.9848641695296589,9
0.8847339488838183,9
0.8465941656086677,9
0.8452869011252634,9
0.8730917381784771,9
0.9168240671112826,9
0.9567306178832403,9
0.968489188579632,9
0.9720252784769291,9
0.9556577799231042,9
0.9573363753917342,9
0.9753457482663647,1
0.9135679468475215,9
0.9557038713506653,9
0.9662908354627526,9
0.963838465871572,9
0.9825393740549432,9
0.9850983172954278,9
0.9863713568564187,9
0.9842854071500482,9
0.9828581017106387,9
0.9906847044720576,0
0.9778586217486178,9
0.9775329215072355,9
0.9972750741861736,9
0.9981627598014899,9
0.9984643364715033,9
0.997608651526281,9
0.9929704011541298,9
0.9626719897014323,9
0.9376334126285136,1
0.8758924068889065,0
0.9971847557231742,0
0.9911725140646819,9
0.9891340731491816,9
0.9995412177360988,9
0.9996676783350837,9
0.9992894430982074,9
0.9997052846859256,9
0.9997721618435624,9
0.996983725799395,0
0.9997764055636452,0
0.9900156042200358,9
0.9989596678311761,9
0.9990975976312213,9
0.9995700160399159,9
0.9996434882762866,9
0.9996181834540481,9
0.9999294221496824,9
0.9999044222336512,9
0.9999734314754568,9
0.9999927773252594,9
0.9868993231488287,8
0.9291587774043973,2
0.9102104667794393,2
0.9757113456946749,0
0.9219469765390749,0
0.9383268587725988,5
0.9542209964002382,5
0.9592844230212256,5
0.9739188767279756,5
0.9867444483870468,5
0.9909020631093658,5
0.9884988432994231,1
0.9853980584437495,1
0.9758283009388227,8
0.9927094197366678,8
0.9936833777692744,8
0.9944926758984486,8
0.9967232700262735,8
0.9966124014122358,8
0.9945860143536586,8
0.9934280684073321,0
0.9755410877923161,0
0.9802447262647656,8
0.9943057203883564,8
0.9961217258730078,8
0.9965315569702002,8
0.9844390196980058,8
0.9927761882552296,2
0.9611533018974294,1
0.9435951283534262,8
0.9599156681784792,8
0.9895411526986626,8
0.9925681074132463,8
0.9986249826982435,8
0.9988000152292894,8
0.9995324923649392,8
0.9968978424612432,2
0.9843853905951878,1
0.9394139524715268,1
0.9671463737497119,8
0.983986870138077,8
0.9931792275080376,8
0.9971228788392096,8
0.9989503585214878,8
0.9983389453021134,8
0.995757710297422,8
0.9995952036327596,8
0.9996419377448658,8
0.9998330498755619,8
0.9998911330277671,8
